Message ID,Send Time,Receive Time,Status,Error
0,9809497925,9809498131,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,9809497934,9809498138,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,9809497990,9809498143,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,9809497998,9809498149,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,9809498009,9809498155,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,9809498030,9809498160,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,9809498040,9809498168,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,9809498048,9809498173,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,9809498059,9809498180,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,9809498067,9809498187,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,9809498075,9809498194,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,9809498086,9809498200,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,9809498105,9809498216,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,9809498116,9809498224,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,9809498127,9809498229,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,9809498138,9809498236,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,9809498150,9809498243,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,9809498158,9809498257,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,9809498168,9809498265,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,9809498180,9809498270,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,9809498189,9809498280,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,9809498219,9809498286,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,9809498231,9809498293,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,9809498240,9809498300,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,9809498256,9809498309,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,9809498265,9809498325,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,9809498274,9809498332,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,9809498282,9809498337,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,9809498291,9809498343,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,9809498308,9809498360,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,9809498316,9809498366,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,9809498326,9809498372,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,9809498335,9809498382,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
33,9809498346,9809498389,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
34,9809498354,9809498395,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
35,9809498362,9809498401,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
36,9809498371,9809498409,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
37,9809498389,9809498429,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
38,9809498399,9809498435,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
39,9809498407,9809498441,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
40,9809498420,9809498457,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
41,9809498428,9809498463,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
42,9809498440,9809498482,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
43,9809498451,9809498496,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
44,9809498463,9809498517,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
45,9809498479,9809498522,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
46,9809498488,9809498537,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
47,9809498499,9809498543,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
48,9809498513,9809498556,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
49,9809498527,9809498564,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
50,9809498536,9809498574,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
51,9809498545,9809498586,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
52,9809498554,9809498593,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
53,9809498564,9809498600,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
54,9809498572,9809498606,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
55,9809498582,9809498626,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
56,9809498594,9809498632,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
57,9809498611,9809498652,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
58,9809498625,9809498661,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
59,9809498633,9809498680,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
60,9809498641,9809498689,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
61,9809498649,9809498702,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
62,9809498659,9809498707,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
63,9809498671,9809498713,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
64,9809498679,9809498719,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
65,9809498688,9809498728,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
66,9809498699,9809498738,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
67,9809498711,9809498750,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
68,9809498720,9809498757,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
69,9809498728,9809498765,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
70,9809498742,9809498780,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
71,9809498764,9809498801,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
72,9809498773,9809498808,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
73,9809498782,9809498822,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
74,9809498792,9809498828,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
75,9809498802,9809498849,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
76,9809498826,9809498863,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
77,9809498834,9809498874,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
