Message ID,Send Time,Receive Time,Status,Error
0,10813290323,10813290507,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,10813290657,10813290688,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,10813290990,10813291021,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,10813291323,10813291471,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,10813291656,10813291687,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,10813291989,10813292020,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,10813292322,10813292354,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,10813292656,10813292685,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,10813292989,10813293019,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,10813293322,10813293350,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,10813293655,10813293686,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,10813293988,10813294017,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,10813294321,10813294382,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,10813294655,10813294699,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,10813294988,10813295021,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,10813295321,10813295352,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,10813295654,10813295684,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,10813295987,10813296018,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,10813296320,10813296350,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,10813296654,10813296688,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,10813296987,10813297091,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,10813297320,10813297350,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,10813297653,10813297680,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,10813297986,10813298118,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,10813298319,10813298352,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,10813298652,10813298689,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,10813298986,10813299016,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,10813299319,10813299359,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,10813299652,10813299680,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,10813299985,10813300018,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,10813300318,10813300349,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,10813300651,10813300681,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,10813300985,10813301017,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
33,10813301318,10813301358,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
34,10813301651,10813301682,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
35,10813301984,10813302015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
36,10813302317,10813302346,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
37,10813302650,10813302690,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
38,10813302984,10813303015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
39,10813303317,10813303355,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
40,10813303650,10813303712,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
41,10813303983,10813304015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
42,10813304316,10813304348,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
43,10813304649,10813304685,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
44,10813304983,10813305013,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
45,10813305316,10813305358,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
46,10813305649,10813305679,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
47,10813305982,10813306014,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
48,10813306315,10813306615,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
49,10813306648,10813306776,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
50,10813306981,10813307068,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
51,10813307315,10813307361,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
52,10813307648,10813307680,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
53,10813307981,10813308013,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
54,10813308314,10813308429,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
55,10813308647,10813308684,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
56,10813308980,10813309016,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
57,10813309314,10813309460,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
58,10813309647,10813309685,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
59,10813309980,10813310015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
60,10813310313,10813310343,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
61,10813310646,10813310674,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
62,10813310979,10813311008,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
63,10813311313,10813311349,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
64,10813311646,10813311674,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
65,10813311979,10813312010,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
66,10813312312,10813312344,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
67,10813312645,10813312677,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
68,10813312978,10813313006,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
69,10813313312,10813313348,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
70,10813313645,10813313676,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
71,10813313978,10813314015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
72,10813314311,10813314346,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
73,10813314644,10813314673,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
74,10813314977,10813315041,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
75,10813315311,10813315342,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
76,10813315644,10813315672,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
77,10813315977,10813316055,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
78,10813316310,10813316345,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
79,10813316643,10813316674,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
80,10813316976,10813317008,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
81,10813317310,10813317340,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
82,10813317643,10813317682,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
83,10813317976,10813318005,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
84,10813318309,10813318340,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
85,10813318642,10813318674,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
86,10813318975,10813319009,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
87,10813319309,10813319342,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
88,10813319642,10813319758,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
89,10813319975,10813320016,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
90,10813320308,10813320346,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
91,10813320641,10813320673,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
92,10813320974,10813321006,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
93,10813321308,10813321341,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
94,10813321641,10813321679,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
95,10813321974,10813322015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
96,10813322307,10813322336,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
97,10813322640,10813322675,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
98,10813322973,10813323005,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
99,10813323307,10813323336,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
100,10813323640,10813323670,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
101,10813323973,10813324003,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
102,10813324306,10813324336,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
103,10813324639,10813324669,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
104,10813324972,10813325003,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
105,10813325306,10813325334,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
106,10813325639,10813325680,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
107,10813325972,10813326000,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
108,10813326305,10813326341,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
109,10813326638,10813326667,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
110,10813326971,10813327004,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
111,10813327305,10813327378,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
112,10813327638,10813327670,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
113,10813327971,10813328012,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
114,10813328304,10813328343,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
115,10813328637,10813328667,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
116,10813328970,10813329002,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
117,10813329304,10813329337,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
118,10813329637,10813329669,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
119,10813329970,10813330005,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
120,10813330303,10813330333,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
121,10813330636,10813330665,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
122,10813330969,10813331095,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
123,10813331303,10813331342,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
124,10813331636,10813331666,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
125,10813331969,10813332001,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
126,10813332302,10813332331,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
127,10813332635,10813332674,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
128,10813332968,10813333000,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
129,10813333302,10813333330,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
130,10813333635,10813333664,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
131,10813333968,10813333998,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
132,10813334301,10813334332,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
133,10813334634,10813334662,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
134,10813334967,10813334997,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
135,10813335300,10813335329,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
136,10813335634,10813335664,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
137,10813335967,10813335995,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
138,10813336300,10813336334,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
139,10813336633,10813336762,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
140,10813336966,10813336996,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
141,10813337299,10813337332,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
142,10813337633,10813337667,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
143,10813337966,10813337995,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
144,10813338299,10813338339,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
145,10813338632,10813338662,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
146,10813338965,10813338996,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
147,10813339298,10813339328,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
148,10813339632,10813339662,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
149,10813339965,10813339998,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
150,10813340298,10813340338,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
151,10813340631,10813340660,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
152,10813340964,10813340992,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
153,10813341297,10813341478,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
154,10813341631,10813341662,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
155,10813341964,10813341994,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
156,10813342297,10813342388,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
157,10813342630,10813342660,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
158,10813342963,10813342994,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
159,10813343296,10813343330,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
160,10813343629,10813343662,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
161,10813343963,10813343995,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
162,10813344296,10813344328,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
163,10813344629,10813344657,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
164,10813344962,10813344999,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
165,10813345295,10813345327,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
166,10813345628,10813345659,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
167,10813345962,10813345993,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
168,10813346295,10813346326,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
169,10813346628,10813346661,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
170,10813346961,10813347046,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
171,10813347294,10813347335,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
172,10813347627,10813347660,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
173,10813347961,10813348003,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
174,10813348294,10813348322,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
175,10813348627,10813348658,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
176,10813348960,10813349031,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
177,10813349293,10813349333,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
178,10813349626,10813349657,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
179,10813349960,10813349989,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
180,10813350293,10813350322,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
181,10813350626,10813350674,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
182,10813350959,10813350990,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
183,10813351292,10813351322,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
184,10813351625,10813351657,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
185,10813351959,10813352009,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
186,10813352292,10813352323,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
187,10813352625,10813352732,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
188,10813352958,10813353003,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
189,10813353291,10813353322,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
190,10813353624,10813353656,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
191,10813353957,10813353989,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
192,10813354291,10813354321,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
193,10813354624,10813354689,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
194,10813354957,10813354986,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
195,10813355290,10813355324,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
196,10813355623,10813355660,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
197,10813355956,10813355988,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
198,10813356290,10813356319,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
199,10813356623,10813356654,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
200,10813356956,10813356988,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
201,10813357289,10813357322,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
202,10813357622,10813357653,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
203,10813357955,10813357989,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
204,10813358289,10813358404,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
205,10813358622,10813358654,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
206,10813358955,10813358984,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
207,10813359288,10813359419,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
208,10813359621,10813359650,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
209,10813359954,10813359985,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
210,10813360288,10813360319,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
211,10813360621,10813360654,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
