Message ID,Send Time,Receive Time,Status,Error
0,10316495643,10316495798,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,10316495843,10316495885,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,10316496043,10316496078,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,10316496244,10316496275,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,10316496444,10316496496,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,10316496644,10316496696,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,10316496844,10316496874,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,10316497044,10316497075,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,10316497244,10316497330,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,10316497445,10316497483,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,10316497645,10316497773,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,10316497845,10316498012,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,10316498045,10316498079,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,10316498245,10316498287,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,10316498445,10316498475,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,10316498646,10316498678,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,10316498846,10316498897,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,10316499046,10316499080,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,10316499246,10316499308,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,10316499446,10316499478,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,10316499646,10316499703,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,10316499846,10316499880,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,10316500047,10316500081,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,10316500247,10316500280,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,10316500447,10316500504,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,10316500647,10316500689,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,10316500847,10316500882,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,10316501047,10316501085,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,10316501248,10316501287,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,10316501448,10316501478,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,10316501648,10316501712,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,10316501848,10316501889,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,10316502048,10316502129,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
