Message ID,Send Time,Receive Time,Status,Error
0,10406767959,10406768168,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,10406768160,10406768203,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,10406768360,10406768401,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,10406768560,10406768608,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,10406768760,10406768790,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,10406768960,10406768996,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,10406769161,10406769210,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,10406769361,10406769395,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,10406769561,10406769646,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,10406769761,10406769794,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,10406769961,10406769998,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,10406770161,10406770270,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,10406770362,10406770426,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,10406770562,10406770604,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,10406770762,10406770887,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,10406770962,10406771018,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,10406771162,10406771203,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,10406771362,10406771409,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,10406771562,10406771634,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,10406771763,10406771802,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,10406771963,10406771996,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,10406772163,10406772200,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,10406772363,10406772397,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,10406772563,10406772611,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,10406772763,10406772804,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,10406772964,10406773127,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,10406773164,10406773199,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,10406773364,10406773404,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,10406773564,10406773784,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,10406773764,10406773803,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,10406773964,10406774026,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,10406774164,10406774207,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,10406774365,10406774410,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
33,10406774565,10406774609,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
34,10406774765,10406774832,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
35,10406774965,10406775004,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
36,10406775165,10406775218,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
37,10406775365,10406775413,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
38,10406775566,10406775606,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
39,10406775766,10406775822,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
40,10406775966,10406775999,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
41,10406776166,10406776209,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
42,10406776366,10406776422,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
43,10406776566,10406776598,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
44,10406776766,10406776808,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
45,10406776967,10406777043,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
46,10406777167,10406777211,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
47,10406777367,10406777407,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
48,10406777567,10406777663,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
49,10406777767,10406777801,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
50,10406777967,10406778046,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
51,10406778168,10406778262,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
52,10406778368,10406778478,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
53,10406778568,10406778608,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
54,10406778768,10406778809,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
55,10406778968,10406779003,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
56,10406779168,10406779218,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
57,10406779369,10406779406,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
58,10406779569,10406779603,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
59,10406779769,10406779878,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
60,10406779969,10406780013,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
61,10406780169,10406780210,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
62,10406780369,10406780516,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
63,10406780569,10406780603,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
64,10406780770,10406780807,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
65,10406780970,10406781004,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
66,10406781170,10406781216,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
67,10406781370,10406781411,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
68,10406781570,10406781607,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
69,10406781770,10406781803,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
70,10406781970,10406782003,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
71,10406782171,10406782212,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
72,10406782371,10406782404,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
73,10406782571,10406782618,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
74,10406782771,10406782813,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
75,10406782971,10406783008,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
76,10406783171,10406783351,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
77,10406783372,10406783403,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
78,10406783572,10406783608,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
79,10406783772,10406783806,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
80,10406783972,10406784005,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
81,10406784172,10406784217,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
82,10406784372,10406784410,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
83,10406784572,10406784603,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
84,10406784773,10406784811,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
85,10406784973,10406785010,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
86,10406785173,10406785228,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
87,10406785373,10406785408,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
88,10406785573,10406785616,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
89,10406785773,10406785805,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
90,10406785974,10406786027,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
91,10406786174,10406786218,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
92,10406786374,10406786438,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
93,10406786574,10406786608,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
94,10406786774,10406786813,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
95,10406786974,10406787014,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
96,10406787174,10406787228,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
97,10406787375,10406787700,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
98,10406787575,10406788117,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
99,10406787775,10406788185,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
100,10406787975,10406788235,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
101,10406788175,10406788312,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
102,10406788375,10406788432,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
103,10406788576,10406788618,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
104,10406788776,10406788888,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
105,10406788976,10406789116,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
106,10406789176,10406789212,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
107,10406789376,10406789413,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
108,10406789576,10406789617,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
109,10406789777,10406789849,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
