Message ID,Send Time,Receive Time,Status,Error
0,9808681619,9808681892,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,9808681701,9808681903,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,9808681839,9808681909,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,9808681924,9808681954,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,9808682040,9808682068,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,9808682236,9808682266,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,9808682336,9808682365,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,9808682415,9808682444,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,9808682517,9808682555,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,9808682596,9808682625,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,9808682676,9808682705,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,9808682792,9808682829,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,9808682984,9808683015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,9808683086,9808683118,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,9808683198,9808683228,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,9808683316,9808683346,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,9808683443,9808683473,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,9808683523,9808683553,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,9808683614,9808683643,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,9808683740,9808683777,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,9808683831,9808683860,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,9808684135,9808684163,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,9808684261,9808684289,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,9808684342,9808684372,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,9808684504,9808684534,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,9808684599,9808684632,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,9808684697,9808684731,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,9808684785,9808684826,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,9808684868,9808686292,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,9808685036,9808686378,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,9808685116,9808686409,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,9808685215,9808686422,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,9808685305,9808686430,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
33,9808685404,9808686437,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
34,9808685485,9808686445,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
35,9808685566,9808686452,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
36,9808685658,9808686460,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
37,9808685837,9808686469,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
38,9808685934,9808686479,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
39,9808686014,9808686491,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
40,9808686142,9808686501,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
41,9808686225,9808686509,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
42,9808686341,9808686517,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
43,9808686450,9808686523,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
44,9808686571,9808686601,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
45,9808686735,9808686766,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
46,9808686825,9808686865,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
47,9808686925,9808686954,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
48,9808687072,9808687102,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
49,9808687217,9808687248,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
50,9808687311,9808687342,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
51,9808687409,9808687437,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
52,9808687493,9808687525,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
53,9808687597,9808687650,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
54,9808687676,9808687704,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
55,9808687775,9808687805,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
56,9808687901,9808687931,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
57,9808688066,9808688098,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
58,9808688212,9808688268,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
59,9808688297,9808688336,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
60,9808688380,9808688410,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
61,9808688467,9808688496,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
62,9808688561,9808688589,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
63,9808688680,9808688710,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
64,9808688766,9808688798,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
65,9808688856,9808688887,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
66,9808688968,9808688997,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
67,9808689083,9808689114,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
68,9808689176,9808689206,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
69,9808689259,9808689289,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
70,9808689407,9808689439,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
71,9808689629,9808689658,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
72,9808689712,9808689742,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
73,9808689806,9808689836,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
74,9808689910,9808689948,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
75,9808690009,9808690038,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
76,9808690242,9808690272,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
77,9808690327,9808690361,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
78,9808690436,9808690469,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
79,9808690549,9808690578,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
80,9808690684,9808690713,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
81,9808690782,9808690811,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
82,9808690867,9808690897,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
83,9808691038,9808691069,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
84,9808691122,9808691153,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
