Message ID,Send Time,Receive Time,Status,Error
0,4016825969,4016826124,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,4016826169,4016826208,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,4016826369,4016826406,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,4016826569,4016826619,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,4016826770,4016826818,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,4016826970,4016827011,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,4016827170,4016827214,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,4016827370,4016827430,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,4016827570,4016827615,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,4016827770,4016827812,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,4016827970,4016828009,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,4016828171,4016828206,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,4016828371,4016828448,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,4016828571,4016828617,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,4016828771,4016828816,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,4016828971,4016829029,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,4016829171,4016829220,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,4016829371,4016829413,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,4016829572,4016829619,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,4016829772,4016829807,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,4016829972,4016830033,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,4016830172,4016830250,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,4016830372,4016830434,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,4016830572,4016830646,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,4016830772,4016830811,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,4016830973,4016831009,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,4016831173,4016831262,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,4016831373,4016831431,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,4016831573,4016831608,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,4016831773,4016831876,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,4016831973,4016832021,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,4016832173,4016832220,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,4016832374,4016832508,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
33,4016832574,4016832614,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
34,4016832774,4016832825,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
35,4016832974,4016833012,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
36,4016833174,4016833212,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
37,4016833374,4016833525,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
38,4016833575,4016833627,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
39,4016833775,4016833839,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
40,4016833975,4016834162,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
41,4016834175,4016834221,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
42,4016834375,4016834431,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
43,4016834575,4016834613,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
44,4016834775,4016834825,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
45,4016834976,4016835011,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
46,4016835176,4016835216,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
47,4016835376,4016835416,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
48,4016835576,4016835616,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
49,4016835776,4016835824,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
50,4016835976,4016836022,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
51,4016836176,4016836219,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
52,4016836377,4016836427,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
53,4016836577,4016836623,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
54,4016836777,4016836829,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
55,4016836977,4016837012,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
56,4016837177,4016837213,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
57,4016837377,4016837431,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
58,4016837578,4016837613,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
59,4016837778,4016837822,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
60,4016837978,4016838015,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
61,4016838178,4016838220,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
62,4016838378,4016838442,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
63,4016838578,4016838621,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
64,4016838779,4016838818,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
65,4016838979,4016839057,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
66,4016839179,4016839232,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
67,4016839379,4016839443,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
68,4016839579,4016839625,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
69,4016839779,4016839826,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
70,4016839979,4016840094,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
71,4016840180,4016840218,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
72,4016840380,4016840421,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
73,4016840580,4016840679,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
74,4016840780,4016840825,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
75,4016840980,4016841018,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
76,4016841180,4016841293,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
77,4016841381,4016841426,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
78,4016841581,4016841630,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
79,4016841781,4016841820,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
80,4016841981,4016842041,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
81,4016842181,4016842305,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
82,4016842381,4016842444,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
83,4016842581,4016842630,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
84,4016842782,4016842938,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
85,4016842982,4016843024,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
86,4016843182,4016843222,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
87,4016843382,4016843429,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
88,4016843582,4016843625,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
89,4016843782,4016843827,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
90,4016843982,4016844135,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
91,4016844183,4016844232,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
92,4016844383,4016844443,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
93,4016844583,4016844757,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
94,4016844783,4016844912,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
95,4016844983,4016845084,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
96,4016845183,4016845226,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
97,4016845384,4016845423,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
98,4016845584,4016845707,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
99,4016845784,4016845836,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
100,4016845984,4016846028,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
101,4016846184,4016846220,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
102,4016846384,4016846440,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
103,4016846585,4016846717,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
104,4016846785,4016846828,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
105,4016846985,4016847026,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
106,4016847185,4016847229,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
107,4016847385,4016847503,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
108,4016847585,4016847628,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
109,4016847785,4016847824,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
110,4016847986,4016848031,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
111,4016848186,4016848234,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
112,4016848386,4016848423,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
113,4016848586,4016848625,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
114,4016848786,4016848838,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
115,4016848986,4016849024,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
116,4016849187,4016849225,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
117,4016849387,4016849432,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
118,4016849587,4016849656,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
119,4016849787,4016849832,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
120,4016849987,4016850063,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
121,4016850187,4016850224,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
122,4016850387,4016850427,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
123,4016850588,4016850646,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
124,4016850788,4016850834,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
125,4016850988,4016851023,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
126,4016851188,4016851234,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
127,4016851388,4016851427,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
128,4016851588,4016851646,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
129,4016851789,4016851837,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
130,4016851989,4016852033,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
131,4016852189,4016852332,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
132,4016852389,4016852428,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
133,4016852589,4016852637,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
134,4016852789,4016852871,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
135,4016852989,4016853032,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
136,4016853190,4016853233,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
