Message ID,Send Time,Receive Time,Status,Error
0,10826683237,10826683419,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
1,10826683573,10826683607,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
2,10826683906,10826683935,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
3,10826684239,10826684273,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
4,10826684572,10826684667,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
5,10826684906,10826684936,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
6,10826685239,10826685270,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
7,10826685572,10826685603,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
8,10826685905,10826685936,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
9,10826686238,10826686268,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
10,10826686571,10826686600,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
11,10826686904,10826686934,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
12,10826687238,10826687269,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
13,10826687571,10826687605,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
14,10826687904,10826687932,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
15,10826688237,10826688382,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
16,10826688570,10826688603,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
17,10826688903,10826688943,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
18,10826689237,10826689274,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
19,10826689570,10826689599,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
20,10826689903,10826689942,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
21,10826690236,10826690287,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
22,10826690569,10826690601,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
23,10826690902,10826690932,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
24,10826691235,10826691268,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
25,10826691569,10826691597,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
26,10826691902,10826691935,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
27,10826692235,10826692263,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
28,10826692568,10826692600,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
29,10826692901,10826692933,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
30,10826693234,10826693263,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
31,10826693568,10826693598,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
32,10826693901,10826693940,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
33,10826694234,10826694268,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
34,10826694567,10826694595,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
35,10826694900,10826694930,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
36,10826695233,10826695263,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
37,10826695567,10826695607,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
38,10826695900,10826695936,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
39,10826696233,10826696284,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
40,10826696566,10826696596,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
41,10826696899,10826696931,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
42,10826697232,10826697268,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
43,10826697565,10826697599,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
44,10826697899,10826697927,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
45,10826698232,10826698263,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
46,10826698565,10826698596,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
47,10826698898,10826698928,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
48,10826699231,10826699261,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
49,10826699564,10826699614,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
50,10826699898,10826699928,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
51,10826700231,10826700264,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
52,10826700564,10826700593,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
53,10826700897,10826700935,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
54,10826701230,10826701331,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
55,10826701563,10826701592,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
56,10826701897,10826701926,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
57,10826702230,10826702264,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
58,10826702563,10826702614,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
59,10826702896,10826702932,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
60,10826703229,10826703285,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
61,10826703562,10826703591,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
62,10826703895,10826703942,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
63,10826704229,10826704262,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
64,10826704562,10826704604,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
65,10826704895,10826705014,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
66,10826705228,10826705256,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
67,10826705561,10826705597,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
68,10826705894,10826705938,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
69,10826706228,10826706257,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
70,10826706561,10826706591,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
71,10826706894,10826706924,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
72,10826707227,10826707260,1,"IOTHUB_CLIENT_CONFIRMATION_OK"
